year,oblast,population_total,population_urban,population_rural,urbanization_pct,avg_ntl,ntl_per_capita,conflict_events,fatalities,conflict_intensity,exports_usd,imports_usd,trade_balance,export_intensity,import_intensity,gdp_usd,gdp_growth_pct,inflation_pct,trade_pct_gdp,fdi_inflows_usd
2022,Kharkiv Oblast,2720342,2193027,527315,0.806158564,19239.04597,0.007072289,693,3707,8.389587067,879682.98,1252880.87,373197.89,543044.0191,773425.7438,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Kherson Oblast,1063803,651241,412562,0.612181955,10814.81926,0.010166186,469,1798,7.726653665,56990.51,36828.3,20162.2,35181.25996,22734.76753,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Khmelnytskyi Oblast,1296103,729963,566140,0.563198295,14347.80475,0.011069957,4,4,2.197224577,780197.07,707518.6,72678.5,481629.5895,436763.8716,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Kirovohrad Oblast,974724,612237,362487,0.628113189,12130.7286,0.012445296,5,22,3.33220451,873195.7,249495.9,623699.8,539039.3052,154018.2763,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Kyiv,2900920,2900920,0,1,23186.40517,0.007992776,45,453,6.212606096,10463689.07,22003545.53,11539856.4,6459422.197,13583181.75,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Kyiv Oblast,1731673,1077600,654073,0.622288388,19630.24773,0.011336002,232,1915,7.672292456,2095732.25,3621107.6,1525375.4,1293732.958,2235374.413,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Luhansk Oblast,2263676,1963808,299868,0.867530512,20834.12103,0.009203667,739,6332,8.863898604,8704.38,12309.61,3605.23,5373.369278,7598.942164,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Lviv Oblast,2535476,1545628,989848,0.609600722,21163.97294,0.00834714,2,145,4.997212274,3024849.5,5387542.9,2362693.4,1867293.635,3325826.481,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Mykolaiv Oblast,1159634,791227,368407,0.682307521,14748.36671,0.012718122,0,0,0,1642889.11,733533.1,909356,1014184.798,452823.0872,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Odesa Oblast,2387282,1592602,794680,0.667119343,11535.85778,0.004832214,22,83,4.663439094,2400107.19,2132470.5,267636.7,1481629.046,1316412.136,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Poltava Oblast,1440684,892177,548507,0.619273206,18879.97421,0.013104868,7,28,3.583518938,1867032.31,1201463.6,665568.7,1152552.399,741684.9444,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Rivne Oblast,1162049,553247,608802,0.476096103,18170.82067,0.01563688,3,25,3.36729583,744171.68,550888.4,193283.3,459390.4727,340073.2509,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Sevastopol,509992,509992,23656,1,5456.845426,0.010699865,0,0,0,,,,,,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Sumy Oblast,1115051,764436,350615,0.685561468,21346.7782,0.019144217,89,286,5.929589143,723665.78,582527.6,141138.2,446731.8143,359604.6943,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Ternopil Oblast,1066523,475443,591080,0.445787855,17456.80986,0.016367964,0,0,0,780415.82,518880.4,261535.4,481764.6278,320314.1407,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Vinnytsia Oblast,1604270,813906,790364,0.507337294,14105.66306,0.008792574,0,0,0,1600458.07,622797.4,977660.7,987991.3588,384463.9613,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Volyn Oblast,1042855,545568,497287,0.523148472,21129.71246,0.02026141,3,6,2.302585093,1065676.76,2034204.5,968527.7,657861.3023,1255750.779,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Zakarpattia Oblast,1259497,466985,792512,0.37077103,16974.70284,0.013477367,0,0,0,1970395.61,1645411.78,324983.83,1216360.411,1015742.087,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Zaporizhzhia Oblast,1755663,1355126,400537,0.771859975,10543.2892,0.006005304,229,571,6.685860947,2808658.96,1195427.4,1613231.6,1733835.353,737958.6903,1.619911,28.75858422,34.91528514,61.37927908,221000000
2022,Zhytomyr Oblast,1249225,734462,514763,0.587934119,16347.60719,0.013086199,31,71,4.634728988,718098.36,1206028.91,487930.55,443294.9465,744503.1918,1.619911,28.75858422,34.91528514,61.37927908,221000000
